,value
2019-05-21 00:00:00+00:00,117479035.06999998
2019-05-22 00:00:00+00:00,116876510.82999998
2019-05-23 00:00:00+00:00,115283625.34999998
2019-05-24 00:00:00+00:00,115497004.06999998
2019-05-27 00:00:00+00:00,116394131.58999997
2019-05-28 00:00:00+00:00,117539064.66999999
2019-05-29 00:00:00+00:00,117837591.52999999
2019-05-30 00:00:00+00:00,117288109.61999999
2019-05-31 00:00:00+00:00,116779816.81
2019-06-03 00:00:00+00:00,117422364.77
2019-06-04 00:00:00+00:00,116475672.38999999
2019-06-05 00:00:00+00:00,116401815.1
2019-06-06 00:00:00+00:00,115852214.25999999
2019-06-10 00:00:00+00:00,117419530.66
2019-06-11 00:00:00+00:00,120494277.62999998
2019-06-12 00:00:00+00:00,119733342.58
2019-06-13 00:00:00+00:00,119638395.04999998
2019-06-14 00:00:00+00:00,119313569.11
2019-06-17 00:00:00+00:00,119425077.67999999
2019-06-18 00:00:00+00:00,119968231.38999999
2019-06-19 00:00:00+00:00,121899190.12999998
2019-06-20 00:00:00+00:00,125814255.52999999
2019-06-21 00:00:00+00:00,125634621.04999998
2019-06-24 00:00:00+00:00,126078137.69999999
2019-06-25 00:00:00+00:00,124392880.11999999
2019-06-26 00:00:00+00:00,124155441.67999998
2019-06-27 00:00:00+00:00,125573457.38999999
2019-06-28 00:00:00+00:00,125318233.72999999
2019-07-01 00:00:00+00:00,127889926.77
2019-07-02 00:00:00+00:00,127714310.1
2019-07-03 00:00:00+00:00,126376546.91
2019-07-04 00:00:00+00:00,125860092.19999999
2019-07-05 00:00:00+00:00,126389139.024
2019-07-08 00:00:00+00:00,123706487.00599998
2019-07-09 00:00:00+00:00,123164077.674
2019-07-10 00:00:00+00:00,123057812.048
2019-07-11 00:00:00+00:00,123429843.85799998
2019-07-12 00:00:00+00:00,124268827.372
2019-07-15 00:00:00+00:00,124267654.29799998
2019-07-16 00:00:00+00:00,123494602.92999998
2019-07-17 00:00:00+00:00,123102019.42399998
2019-07-18 00:00:00+00:00,122371093.16999999
2019-07-19 00:00:00+00:00,123913335.11399998
2019-07-22 00:00:00+00:00,123325819.09999998
2019-07-23 00:00:00+00:00,123359031.67199999
2019-07-24 00:00:00+00:00,124303537.48599999
2019-07-25 00:00:00+00:00,125361314.84399998
2019-07-26 00:00:00+00:00,125698431.18399999
2019-07-29 00:00:00+00:00,125321480.85199998
2019-07-30 00:00:00+00:00,125900486.83399999
2019-07-31 00:00:00+00:00,124559081.30199999
2019-08-01 00:00:00+00:00,123498492.27599998
2019-08-02 00:00:00+00:00,121647417.11799999
2019-08-05 00:00:00+00:00,119266874.10399999
2019-08-06 00:00:00+00:00,118152659.63599998
2019-08-07 00:00:00+00:00,117577735.43999998
2019-08-08 00:00:00+00:00,119284187.948
2019-08-09 00:00:00+00:00,118647871.37799999
2019-08-12 00:00:00+00:00,120873942.82799998
2019-08-13 00:00:00+00:00,119507141.78199999
2019-08-14 00:00:00+00:00,119996948.75799999
2019-08-15 00:00:00+00:00,120428137.07999998
2019-08-16 00:00:00+00:00,120853309.81599998
2019-08-19 00:00:00+00:00,123040544.718
2019-08-20 00:00:00+00:00,122972045.15999998
2019-08-21 00:00:00+00:00,122695086.27199998
2019-08-22 00:00:00+00:00,123071483.938
2019-08-23 00:00:00+00:00,124755446.86399998
2019-08-26 00:00:00+00:00,122453772.89199999
2019-08-27 00:00:00+00:00,123447732.83999999
2019-08-28 00:00:00+00:00,122583099.95199999
2019-08-29 00:00:00+00:00,122088241.23399998
2019-08-30 00:00:00+00:00,122813406.47399999
