,code,start_date,end_date,trader_name,trader_amount,type
73522,300520.SZ,20160829,20160831,华泰证券股份有限公司成都蜀金路证券营业部,49765934.33,05
73526,300381.SZ,,20160831,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,23892793.0,02
73575,002802.SZ,,20160831,华泰证券股份有限公司浙江分公司,39725144.0,"02,04"
73586,002515.SZ,,20160831,华泰证券股份有限公司绍兴上大路证券营业部,11212519.5,02
73596,000002.SZ,,20160831,华泰证券股份有限公司上海澳门路证券营业部,123529326.66,02
73607,300531.SZ,,20160831,华泰证券股份有限公司深圳海德三道证券营业部,6959441.0,02
73608,300531.SZ,,20160831,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,28129583.0,02
73609,300540.SZ,20160829,20160831,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,297500.0,05
73611,300531.SZ,20160829,20160831,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,28129583.0,05
73615,300528.SZ,,20160831,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,23038994.64,"02,03,04"
73665,300528.SZ,,20160831,华泰证券股份有限公司江阴分公司,25606576.88,"02,03,04"
73668,000818.SZ,20160831,20160831,华泰证券股份有限公司上海澳门路证券营业部,61696943.37,07
73676,000818.SZ,,20160831,华泰证券股份有限公司上海澳门路证券营业部,61696943.37,"02,04"
73714,002515.SZ,,20160831,华泰证券股份有限公司兰州甘南路证券营业部,15004993.1,02
73731,300530.SZ,20160829,20160831,华泰证券股份有限公司永嘉阳光大道证券营业部,1509354.0,05
73739,300531.SZ,20160829,20160831,华泰证券股份有限公司深圳海德三道证券营业部,6959441.0,05
73772,600113.SH,,20160831,华泰证券股份有限公司扬州文昌中路证券营业部,16029325.0,02
73780,600475.SH,,20160831,华泰证券股份有限公司无锡解放西路证券营业部,115700.0,02
73783,603007.SH,20160829,20160831,华泰证券股份有限公司总部,138968.28,05
73815,601595.SH,20160831,20160901,华泰证券股份有限公司南京中华路证券营业部,41694146.0,05
73856,600149.SH,,20160901,华泰证券股份有限公司浙江分公司,117288383.93,02
73882,601595.SH,,20160901,华泰证券股份有限公司南京中华路证券营业部,41694146.0,02
73895,300531.SZ,,20160901,华泰证券股份有限公司上海澳门路证券营业部,165359.0,02
73909,300531.SZ,,20160901,华泰证券股份有限公司泰州分公司,194540.0,02
73944,600278.SH,,20160901,华泰证券股份有限公司江西分公司,9382610.0,02
73946,601595.SH,20160831,20160901,华泰证券股份有限公司无锡解放西路证券营业部,21290685.65,05
73952,300530.SZ,,20160901,华泰证券股份有限公司永嘉阳光大道证券营业部,2322099.0,02
73987,002052.SZ,,20160901,华泰证券股份有限公司深圳留仙大道众冠大厦证券营业部,7279800.0,02
74003,300038.SZ,,20160901,华泰证券股份有限公司北京苏州街证券营业部,40746848.5,02
74004,000818.SZ,,20160901,华泰证券股份有限公司上海澳门路证券营业部,84347813.36,"02,04"
74005,002515.SZ,20160830,20160901,华泰证券股份有限公司兰州甘南路证券营业部,34987739.0,05
74008,300530.SZ,,20160901,华泰证券股份有限公司宁波柳汀街证券营业部,11039971.8,02
74011,300038.SZ,,20160901,华泰证券股份有限公司上海澳门路证券营业部,84754562.36,02
74020,002052.SZ,,20160901,华泰证券股份有限公司南京中华路证券营业部,10153115.0,02
74023,300402.SZ,,20160901,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,13055413.0,02
74027,300338.SZ,,20160901,华泰证券股份有限公司上海澳门路证券营业部,12028006.24,02
74055,002052.SZ,,20160901,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,10931833.0,02
74101,300402.SZ,,20160901,华泰证券股份有限公司湖南分公司,6283858.0,02
74127,300537.SZ,20160831,20160901,华泰证券股份有限公司苏州人民路证券营业部,8005.0,05
74136,300038.SZ,,20160901,华泰证券股份有限公司上海共和新路证券营业部,29674899.5,02
74137,300338.SZ,,20160901,华泰证券股份有限公司武汉新华路证券营业部,9135126.0,02
74141,000818.SZ,,20160901,华泰证券股份有限公司扬州文昌中路证券营业部,47275433.6,"02,04"
74145,300530.SZ,,20160901,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,40301898.0,02
74156,601595.SH,,20160901,华泰证券股份有限公司无锡解放西路证券营业部,21290685.65,02
74168,300066.SZ,,20160901,华泰证券股份有限公司成都南一环路第二证券营业部,22541211.0,02
74177,600734.SH,20160831,20160901,华泰证券股份有限公司上海武定路证券营业部,16700682.0,05
74221,300066.SZ,,20160901,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,39340405.15,02
74224,000655.SZ,,20160901,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,23650517.44,02
74257,300531.SZ,,20160901,华泰证券股份有限公司上海武定路证券营业部,34355083.11,02
74270,300531.SZ,,20160902,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,33503157.0,"02,04"
74276,300530.SZ,20160901,20160902,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,82479525.0,"05,07"
74285,300531.SZ,,20160902,华泰证券股份有限公司上海武定路证券营业部,22023591.24,"02,04"
74286,300531.SZ,20160902,20160902,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,33503157.0,07
74289,300531.SZ,20160901,20160902,华泰证券股份有限公司上海武定路证券营业部,56378674.35,05
74292,300530.SZ,,20160902,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,42177627.0,"02,04"
74297,300531.SZ,20160901,20160902,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,33551792.0,05
74308,300528.SZ,20160831,20160902,华泰证券股份有限公司南京中山北路证券营业部,99036605.54,05
74316,002522.SZ,,20160902,华泰证券股份有限公司南京户部街证券营业部,60746589.46,02
74331,300531.SZ,20160902,20160902,华泰证券股份有限公司上海武定路证券营业部,22023591.24,07
74338,300530.SZ,20160901,20160902,华泰证券股份有限公司宁波柳汀街证券营业部,24122345.8,"05,07"
74342,002319.SZ,,20160902,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,6377855.0,02
74373,300538.SZ,20160901,20160902,华泰证券股份有限公司深圳竹子林四路证券营业部,16705.0,05
74400,002052.SZ,20160901,20160902,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,22770676.0,05
74429,300531.SZ,20160901,20160902,华泰证券股份有限公司深圳海德三道证券营业部,9167194.0,05
74440,002125.SZ,,20160902,华泰证券股份有限公司济南千佛山路证券营业部,7495584.94,02
74455,002319.SZ,,20160902,华泰证券股份有限公司深圳竹子林四路证券营业部,4351883.26,02
74462,300381.SZ,,20160902,华泰证券股份有限公司厦门厦禾路证券营业部,6713180.0,02
74463,300538.SZ,20160901,20160902,华泰证券股份有限公司上海武定路证券营业部,50115.0,05
74477,000836.SZ,,20160902,华泰证券股份有限公司兰州甘南路证券营业部,4390659.0,02
74513,300531.SZ,20160902,20160902,华泰证券股份有限公司深圳海德三道证券营业部,9167194.0,07
74521,300381.SZ,,20160902,华泰证券股份有限公司上海黄河路证券营业部,12977694.0,02
74522,002052.SZ,,20160902,华泰证券股份有限公司湖南分公司,10504960.0,02
74533,300531.SZ,,20160902,华泰证券股份有限公司深圳海德三道证券营业部,9167194.0,"02,04"
74549,002052.SZ,,20160902,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,11838843.0,02
74552,601216.SH,,20160902,华泰证券股份有限公司厦门厦禾路证券营业部,13416379.0,02
74554,600620.SH,,20160902,华泰证券股份有限公司南通姚港路证券营业部,14151688.0,02
74558,601216.SH,,20160902,华泰证券股份有限公司青岛宁夏路证券营业部,28576816.6,02
74567,603007.SH,20160901,20160902,华泰证券股份有限公司牡丹江西一条路证券营业部,27050.0,05
74573,603007.SH,20160901,20160902,华泰证券股份有限公司北京雍和宫证券营业部,27050.0,05
74576,603090.SH,20160901,20160902,华泰证券股份有限公司镇江分公司,14760.0,05
74579,601216.SH,,20160902,华泰证券股份有限公司扬中扬子中路证券营业部,8112468.0,02
74583,603031.SH,20160901,20160902,华泰证券股份有限公司上海黄浦区来福士广场证券营业部,47024.0,05
74587,603007.SH,20160901,20160902,华泰证券股份有限公司南京中山北路证券营业部,27050.0,05
74598,603988.SH,,20160902,华泰证券股份有限公司永嘉阳光大道证券营业部,13365119.0,03
74600,603988.SH,,20160902,华泰证券股份有限公司上海分公司,10780000.0,03
74649,002052.SZ,20160901,20160902,华泰证券股份有限公司湖南分公司,10735487.0,05
74655,300530.SZ,,20160902,华泰证券股份有限公司宁波柳汀街证券营业部,13082374.0,"02,04"
74667,300529.SZ,,20160905,华泰证券股份有限公司南京解放路证券营业部,6994796.8,02
74668,002319.SZ,20160902,20160905,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,6377855.0,05
74671,002647.SZ,,20160905,华泰证券股份有限公司湖南分公司,10655692.0,02
74691,300463.SZ,,20160905,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,27639785.0,02
74700,603090.SH,,20160905,华泰证券股份有限公司天津真理道证券营业部,8120.0,02
74753,300529.SZ,,20160905,华泰证券股份有限公司长沙韶山北路证券营业部,7011550.0,02
74765,300463.SZ,,20160905,华泰证券股份有限公司绥化肇东正阳大街证券营业部,9085784.0,02
74789,300521.SZ,,20160905,华泰证券股份有限公司常州和平北路证券营业部,6509211.0,"02,04"
74790,300535.SZ,20160905,20160905,华泰证券股份有限公司上海天钥桥路证券营业部,6909781.35,07
74832,002636.SZ,,20160905,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,29970083.0,02
74837,000652.SZ,,20160905,华泰证券股份有限公司成都南一环路第二证券营业部,40816183.99,02
74847,300463.SZ,,20160905,华泰证券股份有限公司苏州现代大道证券营业部,27227277.0,02
74855,600734.SH,,20160905,华泰证券股份有限公司南京六合彤华街证券营业部,14394065.08,02
74865,300207.SZ,,20160905,华泰证券股份有限公司南京解放路证券营业部,31721482.0,02
74868,300038.SZ,,20160905,华泰证券股份有限公司上海澳门路证券营业部,75786630.1,02
74876,002755.SZ,,20160905,华泰证券股份有限公司上海分公司,17134303.89,"02,04"
74883,300535.SZ,20160905,20160905,华泰证券股份有限公司宁波柳汀街证券营业部,13238667.0,07
74886,300521.SZ,,20160905,华泰证券股份有限公司南通环城西路证券营业部,15262190.56,"02,04"
74893,300525.SZ,,20160905,华泰证券股份有限公司成都蜀金路证券营业部,21273558.0,02
74908,300019.SZ,,20160905,华泰证券股份有限公司杭州庆春路证券营业部,2999365.0,02
74911,002265.SZ,,20160905,华泰证券股份有限公司常州东横街证券营业部,4238398.75,02
74922,002319.SZ,20160902,20160905,华泰证券股份有限公司深圳竹子林四路证券营业部,4351883.26,05
74928,002809.SZ,20160902,20160905,华泰证券股份有限公司深圳深南大道证券营业部,1372320.0,05
74970,002809.SZ,20160902,20160905,华泰证券股份有限公司南京长江路证券营业部,45051.0,05
74977,300537.SZ,20160902,20160905,华泰证券股份有限公司黄冈赤壁大道证券营业部,11622.0,05
74978,002808.SZ,20160902,20160905,华泰证券股份有限公司北京月坛南街证券营业部,58452.0,05
75007,002808.SZ,20160902,20160905,华泰证券股份有限公司泰州分公司,2913292.0,05
75023,002730.SZ,,20160905,华泰证券股份有限公司海门解放中路证券营业部,17348575.69,02
75027,000651.SZ,,20160905,华泰证券股份有限公司无锡解放北路证券营业部,21377824.0,02
75035,300038.SZ,,20160905,华泰证券股份有限公司北京苏州街证券营业部,16397656.2,02
75040,300525.SZ,,20160905,华泰证券股份有限公司深圳海德三道证券营业部,6710384.0,02
75059,000637.SZ,,20160905,华泰证券股份有限公司张家港杨舍东街证券营业部,12776098.0,"02,04"
75067,000651.SZ,20160902,20160906,华泰证券股份有限公司北京雍和宫证券营业部,341282501.69,05
75075,000524.SZ,,20160906,华泰证券股份有限公司南通通州人民路证券营业部,8442139.0,02
75095,000026.SZ,,20160906,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,26215336.0,02
75105,000524.SZ,,20160906,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,5043438.0,02
75108,000823.SZ,,20160906,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,33330000.0,02
75133,002647.SZ,,20160906,华泰证券股份有限公司湖南分公司,11954414.0,02
75142,000823.SZ,,20160906,华泰证券股份有限公司上海澳门路证券营业部,24067713.5,02
75172,002265.SZ,20160902,20160906,华泰证券股份有限公司厦门厦禾路证券营业部,25574579.82,05
75181,300331.SZ,,20160906,华泰证券股份有限公司深圳高新南一道证券营业部,26392185.8,02
75182,300152.SZ,,20160906,华泰证券股份有限公司上海静安区威海路证券营业部,11284439.82,02
75184,300102.SZ,,20160906,华泰证券股份有限公司南京中山北路证券营业部,18551879.0,02
75195,002808.SZ,,20160906,华泰证券股份有限公司泰州分公司,4496404.65,"02,04"
75203,300355.SZ,,20160906,华泰证券股份有限公司孝感长征路证券营业部,34907812.0,02
75205,300152.SZ,,20160906,华泰证券股份有限公司深圳深南大道证券营业部,8443172.2,02
75213,300102.SZ,,20160906,华泰证券股份有限公司深圳沙井中心路证券营业部,9594450.0,02
75216,300331.SZ,,20160906,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,23796690.0,02
75224,002801.SZ,,20160906,华泰证券股份有限公司张家港杨舍东街证券营业部,10670948.0,"02,04"
75226,300102.SZ,,20160906,华泰证券股份有限公司上海长宁区仙霞路证券营业部,30462496.62,02
75232,300331.SZ,,20160906,华泰证券股份有限公司南京六合彤华街证券营业部,22309094.0,02
75233,300355.SZ,,20160906,华泰证券股份有限公司合肥长江东大街证券营业部,15137855.0,02
75242,002808.SZ,20160906,20160906,华泰证券股份有限公司泰州分公司,4496404.65,07
75276,002801.SZ,,20160906,华泰证券股份有限公司重庆春晖路证券营业部,10598739.16,"02,04"
75327,601216.SH,20160902,20160906,华泰证券股份有限公司青岛宁夏路证券营业部,33543394.38,05
75329,601216.SH,20160902,20160906,华泰证券股份有限公司青岛宁夏路证券营业部,31209857.6,05
75330,603159.SH,20160902,20160906,华泰证券股份有限公司南通人民中路证券营业部,1779510.6,05
75381,601216.SH,20160902,20160906,华泰证券股份有限公司厦门厦禾路证券营业部,37108167.46,05
75404,603159.SH,,20160906,华泰证券股份有限公司南通人民中路证券营业部,1779510.6,02
75433,002457.SZ,,20160907,华泰证券股份有限公司宁波柳汀街证券营业部,12330243.0,02
75454,300329.SZ,,20160907,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,24022591.0,02
75518,300355.SZ,,20160907,华泰证券股份有限公司孝感长征路证券营业部,31482696.0,02
75528,002810.SZ,20160905,20160907,华泰证券股份有限公司上海黄浦区来福士广场证券营业部,161856.0,05
75550,601199.SH,,20160907,华泰证券股份有限公司太原体育路证券营业部,14445054.0,02
75573,300538.SZ,20160905,20160907,华泰证券股份有限公司南京广州路证券营业部,22235.0,05
75574,000010.SZ,,20160907,华泰证券股份有限公司成都南一环路第二证券营业部,16791581.0,"02,04"
75592,000935.SZ,20160905,20160907,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,43781275.61,05
75641,000524.SZ,20160905,20160907,华泰证券股份有限公司南通通州人民路证券营业部,16161590.0,05
75647,601199.SH,,20160907,华泰证券股份有限公司江阴分公司,6791360.0,02
75656,603169.SH,,20160907,华泰证券股份有限公司成都南一环路第二证券营业部,16135378.0,02
75658,603090.SH,20160905,20160907,华泰证券股份有限公司重庆春晖路证券营业部,19650.0,05
75669,603169.SH,,20160907,华泰证券股份有限公司青岛宁夏路证券营业部,32942112.0,02
75729,300218.SZ,,20160907,华泰证券股份有限公司台州中心大道证券营业部,9967084.66,02
75734,300362.SZ,,20160907,华泰证券股份有限公司绍兴上大路证券营业部,17685871.48,02
75761,000605.SZ,,20160907,华泰证券股份有限公司广州体育东路证券营业部,34702400.6,02
75767,000680.SZ,,20160907,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,22488056.0,02
75770,603169.SH,,20160907,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,39480000.0,02
75773,601199.SH,,20160907,华泰证券股份有限公司苏州现代大道证券营业部,21007538.0,02
75784,603090.SH,20160905,20160907,华泰证券股份有限公司天津真理道证券营业部,31342.0,05
75810,002807.SZ,,20160908,华泰证券股份有限公司江阴分公司,19580.0,02
75811,002807.SZ,,20160908,华泰证券股份有限公司上海武定路证券营业部,14685.0,02
75825,300391.SZ,,20160908,华泰证券股份有限公司沈阳大西路证券营业部,3594249.0,02
75831,300532.SZ,,20160908,华泰证券股份有限公司江阴分公司,196400.0,02
75857,300532.SZ,20160906,20160908,华泰证券股份有限公司江阴分公司,220745.0,05
75860,000791.SZ,,20160908,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,12100659.0,02
75868,002486.SZ,,20160908,华泰证券股份有限公司武汉武珞路证券营业部,3197792.0,02
75893,000935.SZ,,20160908,华泰证券股份有限公司溧水珍珠南路证券营业部,16552934.88,02
75911,000786.SZ,,20160908,华泰证券股份有限公司青岛宁夏路证券营业部,51236100.28,02
75922,000813.SZ,,20160908,华泰证券股份有限公司深圳彩田路证券营业部,4984003.7,02
75930,002127.SZ,,20160908,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,27038360.8,02
75940,000533.SZ,,20160908,华泰证券股份有限公司苏州干将西路证券营业部,4119365.0,02
75948,000533.SZ,,20160908,华泰证券股份有限公司广州云城西路证券营业部,3935413.0,02
75959,603843.SH,,20160908,华泰证券股份有限公司成都人民南路证券营业部,9640.0,02
75978,300117.SZ,,20160908,华泰证券股份有限公司湖南分公司,3736600.0,02
76007,000786.SZ,,20160908,华泰证券股份有限公司上海澳门路证券营业部,28561478.8,02
76014,002809.SZ,20160908,20160908,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,10649846.35,07
76036,002486.SZ,,20160908,华泰证券股份有限公司嘉兴纺工路证券营业部,43526946.0,02
76043,300117.SZ,,20160908,华泰证券股份有限公司深圳留仙大道众冠大厦证券营业部,20310677.0,02
76045,000786.SZ,,20160908,华泰证券股份有限公司上海长宁区仙霞路证券营业部,39592324.0,02
76056,000786.SZ,,20160908,华泰证券股份有限公司上海武定路证券营业部,29167881.65,02
76070,603090.SH,,20160908,华泰证券股份有限公司武汉友谊大道证券营业部,21620.0,02
76073,603568.SH,20160906,20160908,华泰证券股份有限公司盐城分公司,19712651.12,05
76104,603658.SH,,20160908,华泰证券股份有限公司天津白堤路证券营业部,33830.0,02
76116,002809.SZ,20160906,20160908,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,10658232.35,05
76153,603568.SH,20160906,20160908,华泰证券股份有限公司盐城分公司,20993459.56,05
76183,603616.SH,20160906,20160908,华泰证券股份有限公司重庆春晖路证券营业部,19781747.0,05
76190,000605.SZ,20160906,20160908,华泰证券股份有限公司广州体育东路证券营业部,69731850.33,05
76240,002122.SZ,,20160909,华泰证券股份有限公司厦门厦禾路证券营业部,6207728.94,02
76250,300532.SZ,20160909,20160909,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,27848986.0,07
76252,000582.SZ,20160908,20160909,华泰证券股份有限公司广州番禺东环路证券营业部,718900.0,05
76255,000935.SZ,20160908,20160909,华泰证券股份有限公司溧水珍珠南路证券营业部,16557698.88,05
76256,000755.SZ,,20160909,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,33754636.99,02
76265,000615.SZ,,20160909,华泰证券股份有限公司嘉兴纺工路证券营业部,32776334.0,02
76308,000935.SZ,,20160909,华泰证券股份有限公司深圳竹子林四路证券营业部,6304180.0,02
76310,002127.SZ,20160907,20160909,华泰证券股份有限公司佛山灯湖东路证券营业部,28575381.0,05
76318,300540.SZ,,20160909,华泰证券股份有限公司天津真理道证券营业部,124245.0,02
76349,002810.SZ,,20160909,华泰证券股份有限公司上海浦东新区乳山路证券营业部,966483.0,02
76372,002807.SZ,20160908,20160909,华泰证券股份有限公司江阴分公司,37889.0,05
76379,002127.SZ,20160907,20160909,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,27842180.8,05
76390,000524.SZ,,20160909,华泰证券股份有限公司湖南分公司,9254900.59,02
76396,000605.SZ,,20160909,华泰证券股份有限公司上海天钥桥路证券营业部,16828588.56,"02,04"
76438,000524.SZ,,20160909,华泰证券股份有限公司泉州九一街证券营业部,16202547.0,02
76463,002809.SZ,,20160909,华泰证券股份有限公司成都晋阳路证券营业部,5906545.7,"02,04"
76465,002809.SZ,,20160909,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,9362325.94,"02,04"
76510,600278.SH,,20160909,华泰证券股份有限公司江西分公司,9494805.0,02
76513,600146.SH,20160908,20160909,华泰证券股份有限公司广州环市东路证券营业部,27631262.0,05
76520,600146.SH,,20160909,华泰证券股份有限公司广州环市东路证券营业部,27631262.0,02
76548,002810.SZ,20160908,20160909,华泰证券股份有限公司上海浦东新区乳山路证券营业部,966483.0,05
76588,603986.SH,20160908,20160909,华泰证券股份有限公司江阴分公司,454675.0,05
76616,600126.SH,20160908,20160909,华泰证券股份有限公司南京六合彤华街证券营业部,8498751.0,05
76670,600874.SH,,20160909,华泰证券股份有限公司大连解放路证券营业部,8091000.0,02
76680,603159.SH,,20160909,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,5226579.26,"02,04"
76714,603090.SH,,20160912,华泰证券股份有限公司常州和平北路证券营业部,34008.0,02
76718,600126.SH,,20160912,华泰证券股份有限公司重庆春晖路证券营业部,23143519.69,03
76733,000090.SZ,,20160912,华泰证券股份有限公司绍兴上大路证券营业部,20971288.0,02
76778,000935.SZ,,20160912,华泰证券股份有限公司浙江分公司,8391780.0,02
76795,000935.SZ,,20160912,华泰证券股份有限公司北京西三环北路证券营业部,5703996.0,02
76822,300540.SZ,20160912,20160912,华泰证券股份有限公司北京西三环北路证券营业部,7509992.0,07
76826,000524.SZ,20160909,20160912,华泰证券股份有限公司泉州九一街证券营业部,24747539.2,05
76836,000935.SZ,,20160912,华泰证券股份有限公司南京广州路证券营业部,7438321.0,02
76878,300499.SZ,,20160912,华泰证券股份有限公司常熟金沙江路证券营业部,11891256.0,"02,04"
76904,000524.SZ,,20160912,华泰证券股份有限公司泉州九一街证券营业部,8544992.2,02
76921,300499.SZ,,20160912,华泰证券股份有限公司张家港杨舍东街证券营业部,9664832.72,"02,04"
76958,300499.SZ,,20160912,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,34705937.4,"02,04"
76974,002647.SZ,,20160912,华泰证券股份有限公司太原体育路证券营业部,15765184.48,03
77008,600259.SH,,20160912,华泰证券股份有限公司武汉民族大道证券营业部,6523329.0,02
77016,603007.SH,,20160912,华泰证券股份有限公司哈尔滨宣化街证券营业部,119825.0,02
77046,600126.SH,,20160912,华泰证券股份有限公司深圳彩田路证券营业部,5440142.0,03
77081,300499.SZ,,20160912,华泰证券股份有限公司绍兴上大路证券营业部,12741250.8,"02,04"
77166,603090.SH,20160912,20160913,华泰证券股份有限公司常州和平北路证券营业部,34008.0,05
77189,600182.SH,20160909,20160913,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,17452592.0,06
77196,600576.SH,,20160913,华泰证券股份有限公司广州黄埔大道西证券营业部,9054000.0,02
77197,600678.SH,20160909,20160913,华泰证券股份有限公司南京草场门大街证券营业部,22227002.79,05
77224,600182.SH,20160909,20160913,华泰证券股份有限公司广州天河东路证券营业部,20209336.0,06
77231,600182.SH,20160909,20160913,华泰证券股份有限公司深圳侨香路证券营业部,6168980.0,06
77240,002708.SZ,,20160913,华泰证券股份有限公司南通海安长江中路证券营业部,7191603.0,"02,04"
77261,600182.SH,20160909,20160913,华泰证券股份有限公司沈阳大西路证券营业部,20191012.0,06
77270,300459.SZ,,20160913,华泰证券股份有限公司盐城分公司,17620780.0,02
77283,002205.SZ,,20160913,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,12093384.0,02
77290,000953.SZ,,20160913,华泰证券股份有限公司扬州文昌中路证券营业部,13182354.0,02
77306,000524.SZ,,20160913,华泰证券股份有限公司宁波柳汀街证券营业部,11167775.63,02
77316,002333.SZ,,20160913,华泰证券股份有限公司成都南一环路第二证券营业部,9488776.16,02
77336,000935.SZ,20160912,20160913,华泰证券股份有限公司南京广州路证券营业部,10873420.0,05
77342,002320.SZ,,20160913,华泰证券股份有限公司广州体育东路证券营业部,48838172.0,02
77362,002205.SZ,,20160913,华泰证券股份有限公司徐州建国西路证券营业部,3319035.28,02
77372,002810.SZ,20160912,20160913,华泰证券股份有限公司湖南分公司,42765.0,05
77381,000935.SZ,,20160913,华泰证券股份有限公司南京中山北路证券营业部,4795569.0,02
77441,000755.SZ,20160909,20160913,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,69713816.09,05
77473,002320.SZ,,20160913,华泰证券股份有限公司徐州建国西路证券营业部,3483015.9,02
77487,300207.SZ,,20160913,华泰证券股份有限公司浙江分公司,19899631.0,02
77562,000953.SZ,,20160913,华泰证券股份有限公司长沙韶山北路证券营业部,4471133.0,02
77566,002333.SZ,,20160913,华泰证券股份有限公司北京雍和宫证券营业部,6511274.46,02
77570,300132.SZ,,20160913,华泰证券股份有限公司绍兴上大路证券营业部,13622102.79,02
77611,600119.SH,,20160914,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,10114763.0,02
77625,601231.SH,,20160914,华泰证券股份有限公司上海黄河路证券营业部,12194359.0,02
77626,603843.SH,20160913,20160914,华泰证券股份有限公司重庆春晖路证券营业部,28220.0,05
77647,300062.SZ,,20160914,华泰证券股份有限公司江阴分公司,3011756.1,02
77657,300035.SZ,,20160914,华泰证券股份有限公司北京西三环北路证券营业部,666000.0,02
77702,002695.SZ,,20160914,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,16293356.0,02
77715,000026.SZ,,20160914,华泰证券股份有限公司广州体育东路证券营业部,31937718.72,02
77720,600576.SH,,20160914,华泰证券股份有限公司广州天河东路证券营业部,22349969.3,02
77744,601231.SH,,20160914,华泰证券股份有限公司郑州农业路证券营业部,14919383.68,02
77750,600119.SH,,20160914,华泰证券股份有限公司上海浦东新区福山路证券营业部,16060137.0,02
77771,000678.SZ,,20160914,华泰证券股份有限公司上海浦东新区乳山路证券营业部,4249320.0,02
77776,002319.SZ,,20160914,华泰证券股份有限公司上海西藏南路证券营业部,13041081.0,"02,04"
77815,600678.SH,,20160914,华泰证券股份有限公司无锡解放北路证券营业部,13750235.44,02
77844,002319.SZ,,20160914,华泰证券股份有限公司深圳留仙大道众冠大厦证券营业部,11450874.0,"02,04"
77857,002319.SZ,,20160914,华泰证券股份有限公司上海武定路证券营业部,20973899.08,"02,04"
77866,000678.SZ,,20160914,华泰证券股份有限公司广州环市东路证券营业部,10180620.0,02
77874,000985.SZ,,20160914,华泰证券股份有限公司上海共和新路证券营业部,6537844.0,02
77894,300441.SZ,,20160914,华泰证券股份有限公司江西分公司,1840202.0,02
77912,300035.SZ,,20160914,华泰证券股份有限公司上海澳门路证券营业部,3760618.95,02
77920,000813.SZ,,20160914,华泰证券股份有限公司深圳侨香路证券营业部,11512566.0,02
77974,000524.SZ,,20160914,华泰证券股份有限公司宁波柳汀街证券营业部,10226538.0,02
77984,300441.SZ,,20160914,华泰证券股份有限公司厦门厦禾路证券营业部,4597782.4,02
78181,300184.SZ,,20160919,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,27889680.0,02
78185,300035.SZ,20160913,20160919,华泰证券股份有限公司无锡解放西路证券营业部,18565276.0,05
78192,300184.SZ,,20160919,华泰证券股份有限公司江阴分公司,20155136.92,02
78194,002807.SZ,,20160919,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,46452112.0,02
78216,002807.SZ,,20160919,华泰证券股份有限公司南京六合彤华街证券营业部,20458421.0,02
78242,002112.SZ,,20160919,华泰证券股份有限公司上海天钥桥路证券营业部,2111137.0,02
78243,000721.SZ,,20160919,华泰证券股份有限公司广州黄埔大道西证券营业部,15905029.0,02
