,股票代码,股票名称,状态,税前派息,分红点数,每股转送,预案公告日,股权登记日,派息日,是否预测
49,600827.SH,百联股份,去年有分红，今年已有预案，预测派息日和股权登记日,0.18,0.15983436372303383,0.0,2019-04-30 00:00:00,2019-07-19 00:00:00,2019-07-22 00:00:00,True
382,002217.SZ,合力泰,去年有分红，今年已有预案，预测派息日和股权登记日,0.044,0.10225150475296135,0.0,2019-04-24 00:00:00,2019-07-19 00:00:00,2019-07-22 00:00:00,True
241,002268.SZ,卫士通,去年有分红，今年已有预案，预测派息日和股权登记日,0.015,0.009907382766429993,0.0,2019-04-26 00:00:00,2019-07-22 00:00:00,2019-07-23 00:00:00,True
221,600939.SH,重庆建工,去年有分红，今年已有预案，预测派息日和股权登记日,0.066,0.0456693165802789,0.0,2019-04-26 00:00:00,2019-07-23 00:00:00,2019-07-24 00:00:00,True
425,600640.SH,号百控股,去年有分红，今年已有预案，预测派息日和股权登记日,0.1,0.043677826392240576,0.0,2019-03-30 00:00:00,2019-07-23 00:00:00,2019-07-24 00:00:00,True
308,601880.SH,大连港,去年有分红，今年已有预案，预测派息日和股权登记日,0.019,0.06297037004028548,0.0,2019-03-27 00:00:00,2019-07-23 00:00:00,2019-07-24 00:00:00,True
391,601801.SH,皖新传媒,去年有分红，今年已有预案，预测派息日和股权登记日,0.175,0.18201482549935172,0.0,2019-04-20 00:00:00,2019-07-23 00:00:00,2019-07-24 00:00:00,True
232,000997.SZ,新大陆,去年有分红，今年已有预案，预测派息日和股权登记日,0.3,0.29162719468392273,0.0,2019-04-20 00:00:00,2019-07-24 00:00:00,2019-07-25 00:00:00,True
171,002250.SZ,联化科技,去年有分红，今年已有预案，预测派息日和股权登记日,0.02,0.015388370995756904,0.0,2019-04-20 00:00:00,2019-07-24 00:00:00,2019-07-25 00:00:00,True
412,600291.SH,西水股份,去年有分红，今年已有预案，预测派息日和股权登记日,0.016,0.011341588537179235,0.0,2019-04-30 00:00:00,2019-07-24 00:00:00,2019-07-25 00:00:00,True
83,600260.SH,凯乐科技,去年有分红，今年已有预案，预测派息日和股权登记日,0.16,0.1084155916263996,0.4,2019-04-29 00:00:00,2019-07-24 00:00:00,2019-07-25 00:00:00,True
403,600315.SH,上海家化,去年有分红，今年已有预案，预测派息日和股权登记日,0.25,0.1267159529836691,0.0,2019-03-13 00:00:00,2019-07-24 00:00:00,2019-07-25 00:00:00,True
11,000883.SZ,湖北能源,去年有分红，今年已有预案，预测派息日和股权登记日,0.11,0.2613659619474104,0.0,2019-04-26 00:00:00,2019-07-25 00:00:00,2019-07-26 00:00:00,True
202,300182.SZ,捷成股份,去年有分红，今年无预案无公告，预测分红情况,0.00104199977153081,0.0024239883704146844,,,2019-07-26 00:00:00,2019-07-26 00:00:00,True
159,000009.SZ,中国宝安,去年有分红，今年已有预案，预测派息日和股权登记日,0.02,0.0551750775072662,0.2,2019-04-30 00:00:00,2019-07-25 00:00:00,2019-07-26 00:00:00,True
187,603000.SH,人民网,去年有分红，今年已有预案，预测派息日和股权登记日,0.13,0.09548343846504256,0.0,2019-04-18 00:00:00,2019-07-26 00:00:00,2019-07-29 00:00:00,True
428,600863.SH,内蒙华电,去年有分红，今年已有预案，预测派息日和股权登记日,0.096,0.35891251309991207,0.0,2019-04-18 00:00:00,2019-07-26 00:00:00,2019-07-29 00:00:00,True
354,603328.SH,依顿电子,去年有分红，今年已有预案，预测派息日和股权登记日,0.7,0.2718607939627056,0.0,2019-04-24 00:00:00,2019-07-29 00:00:00,2019-07-30 00:00:00,True
298,600779.SH,水井坊,去年有分红，今年已有预案，预测派息日和股权登记日,1.142,0.3753004798856644,0.0,2019-04-27 00:00:00,2019-07-31 00:00:00,2019-08-01 00:00:00,True
106,601333.SH,广深铁路,去年有分红，今年已有预案，预测派息日和股权登记日,0.06,0.2683832302304012,0.0,2019-03-28 00:00:00,2019-08-01 00:00:00,2019-08-02 00:00:00,True
398,300376.SZ,易事特,去年有分红，今年已有预案，预测派息日和股权登记日,0.025,0.031120970146875,0.0,2019-04-24 00:00:00,2019-08-02 00:00:00,2019-08-05 00:00:00,True
72,600839.SH,四川长虹,去年有分红，今年已有预案，预测派息日和股权登记日,0.022,0.10671091266648,0.0,2019-04-18 00:00:00,2019-08-05 00:00:00,2019-08-06 00:00:00,True
193,600428.SH,中远海特,去年有分红，今年无预案无公告，预测分红情况,0.007904075621929359,0.011001960393891303,,,2019-08-08 00:00:00,2019-08-08 00:00:00,True
351,600993.SH,马应龙,去年有分红，今年已有预案，预测派息日和股权登记日,0.15,0.058428201803035915,0.0,2019-04-27 00:00:00,2019-08-07 00:00:00,2019-08-08 00:00:00,True
50,603501.SH,韦尔股份,去年有分红，今年已有预案，预测派息日和股权登记日,0.18,0.0408331759530836,0.0,2019-03-28 00:00:00,2019-08-08 00:00:00,2019-08-09 00:00:00,True
8,000488.SZ,晨鸣纸业,去年有分红，今年已有预案，预测派息日和股权登记日,0.24,0.45855390054340295,0.0,2019-03-30 00:00:00,2019-08-08 00:00:00,2019-08-09 00:00:00,True
151,601718.SH,际华集团,去年有分红，今年已有预案，预测派息日和股权登记日,0.01,0.027331120893694102,0.0,2019-04-26 00:00:00,2019-08-13 00:00:00,2019-08-14 00:00:00,True
341,600808.SH,马钢股份,去年有分红，今年已有预案，预测派息日和股权登记日,0.31,1.2500148388126577,0.0,2019-03-22 00:00:00,2019-08-13 00:00:00,2019-08-14 00:00:00,True
344,600062.SH,华润双鹤,去年有分红，今年已有预案，预测派息日和股权登记日,0.279,0.19592864918342595,0.0,2019-03-15 00:00:00,2019-08-14 00:00:00,2019-08-15 00:00:00,True
115,600811.SH,东方集团,去年有分红，今年无预案无公告，预测分红情况,0.01630458095603087,0.06296028607163963,,,2019-08-15 00:00:00,2019-08-15 00:00:00,True
333,002797.SZ,第一创业,去年有分红，今年已有预案，预测派息日和股权登记日,0.01,0.027370584725620876,0.0,2019-03-30 00:00:00,2019-08-15 00:00:00,2019-08-16 00:00:00,True
348,601608.SH,中信重工,去年有分红，今年已有预案，预测派息日和股权登记日,0.0031,0.005827770760383842,0.0,2019-03-26 00:00:00,2019-08-16 00:00:00,2019-08-19 00:00:00,True
91,000156.SZ,华数传媒,去年有分红，今年已有预案，预测派息日和股权登记日,0.22,0.17250812028633333,0.0,2019-04-30 00:00:00,2019-08-19 00:00:00,2019-08-20 00:00:00,True
14,600649.SH,城投控股,去年有分红，今年已有预案，预测派息日和股权登记日,0.05,0.08334789885317606,0.0,2019-03-20 00:00:00,2019-08-20 00:00:00,2019-08-21 00:00:00,True
48,603515.SH,欧普照明,去年有分红，今年已有预案，预测派息日和股权登记日,0.4,0.07778629597856855,0.0,2019-04-23 00:00:00,2019-08-21 00:00:00,2019-08-22 00:00:00,True
146,002926.SZ,华西证券,去年有分红，今年已有预案，预测派息日和股权登记日,0.076,0.1215510069432118,0.0,2019-04-26 00:00:00,2019-08-22 00:00:00,2019-08-23 00:00:00,True
104,000685.SZ,中山公用,去年有分红，今年已有预案，预测派息日和股权登记日,0.139,0.10589263046154773,0.0,2019-04-24 00:00:00,2019-08-22 00:00:00,2019-08-23 00:00:00,True
89,002174.SZ,游族网络,去年有分红，今年无预案无公告，预测分红情况,0.10946092086602027,0.06304297469668842,,,2019-08-23 00:00:00,2019-08-23 00:00:00,True
393,600528.SH,中铁工业,去年有分红，今年已有预案，预测派息日和股权登记日,0.115,0.16480495103383602,0.0,2019-03-28 00:00:00,2019-08-23 00:00:00,2019-08-26 00:00:00,True
328,600277.SH,亿利洁能,去年有分红，今年已有预案，预测派息日和股权登记日,0.085,0.18555647903327224,0.0,2019-04-17 00:00:00,2019-08-23 00:00:00,2019-08-26 00:00:00,True
283,002384.SZ,东山精密,去年有分红，今年已有预案，预测派息日和股权登记日,0.055,0.06745780827899468,0.0,2019-04-20 00:00:00,2019-08-26 00:00:00,2019-08-27 00:00:00,True
252,002233.SZ,塔牌集团,去年有分红，今年金额未满，预测仍将分红,0.9070667933335881,0.8321369674792255,,,2019-09-12 00:00:00,2019-09-16 00:00:00,True
120,002366.SZ,台海核电,去年有分红，今年已有预案，预测派息日和股权登记日,0.039,0.027150031741632587,0.0,2019-04-26 00:00:00,2019-09-12 00:00:00,2019-09-16 00:00:00,True
355,603328.SH,依顿电子,去年有分红，今年金额未满，预测仍将分红,0.4279898685097341,0.16621952208721472,,,2019-09-18 00:00:00,2019-09-19 00:00:00,True
18,002019.SZ,亿帆医药,去年有分红，今年金额未满，预测仍将分红,0.05637104253456926,0.05362175705536517,,,2019-09-24 00:00:00,2019-09-25 00:00:00,True
274,603766.SH,隆鑫通用,去年有分红，今年无预案无公告，预测分红情况,0.06944476217885594,0.09074589065323858,,,2019-10-11 00:00:00,2019-10-11 00:00:00,True
387,002407.SZ,多氟多,去年有分红，今年已有预案，预测派息日和股权登记日,0.2,0.1355781835978667,0.0,2019-04-20 00:00:00,2019-10-18 00:00:00,2019-10-21 00:00:00,True
427,002818.SZ,富森美,去年有分红，今年金额未满，预测仍将分红,0.21703170260802485,0.042201867887156304,,,2019-10-18 00:00:00,2019-10-21 00:00:00,True
282,000723.SZ,美锦能源,去年有分红，今年无预案无公告，预测分红情况,0.3495279758659821,0.5816748431877583,,,2019-10-25 00:00:00,2019-10-25 00:00:00,True
435,002745.SZ,木林森,去年有分红，今年金额未满，预测仍将分红,0.1452901782932498,0.07163018436318547,,,2019-10-31 00:00:00,2019-11-01 00:00:00,True
34,603355.SH,莱克电气,去年有分红，今年金额未满，预测仍将分红,3.047699004382445,0.32278073783899636,,,2019-11-12 00:00:00,2019-11-13 00:00:00,True
236,601869.SH,长飞光纤,去年有分红，今年已有预案，预测派息日和股权登记日,0.25,0.025552072060929992,0.0,2019-03-23 00:00:00,2019-12-10 00:00:00,2019-12-11 00:00:00,True
3,002273.SZ,水晶光电,去年有分红，今年已有预案，预测派息日和股权登记日,0.1,0.08987400275533786,0.3,2019-04-13 00:00:00,,,True
4,600567.SH,山鹰纸业,去年有分红，今年无预案无公告，预测分红情况,0.18530017913532276,0.7628245833366996,,,,,True
7,300418.SZ,昆仑万维,去年有分红，今年无预案无公告，预测分红情况,0.10273737949348595,0.07615172883052933,,,,,True
15,000990.SZ,诚志股份,去年有分红，今年无预案无公告，预测分红情况,0.17038355980153444,0.05704292588210125,,,,,True
27,600875.SH,东方电气,去年无分红，今年已有预案，预测派息日和股权登记日,0.11,0.17122830664017524,0.0,2019-03-30 00:00:00,,,True
28,300287.SZ,飞利信,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
30,002128.SZ,露天煤业,去年有分红，今年无预案无公告，预测分红情况,0.3157735426724754,0.2615416272138128,,,,,True
35,600376.SH,首开股份,去年有分红，今年已有预案，预测派息日和股权登记日,0.4,0.6766249783355376,0.0,2019-04-13 00:00:00,,,True
40,600486.SH,扬农化工,去年有分红，今年已有预案，预测派息日和股权登记日,0.87,0.20523059392322957,0.0,2019-04-02 00:00:00,,,True
42,002512.SZ,达华智能,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
44,600521.SH,华海药业,去年有分红，今年无预案无公告，预测分红情况,0.024585770273346134,0.024575894820626387,,,,,True
52,600499.SH,科达洁能,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
53,002503.SZ,搜于特,去年有分红，今年无预案无公告，预测分红情况,0.1023054731949586,0.18583664291162802,,,,,True
59,603650.SH,彤程新材,去年无分红，今年已有预案，预测派息日和股权登记日,0.34,0.027958886666378427,0.0,2019-03-28 00:00:00,,,True
62,600611.SH,大众交通,去年有分红，今年已有预案，预测派息日和股权登记日,0.12,0.18500863762655212,0.0,2019-03-30 00:00:00,,,True
64,002358.SZ,森源电气,去年有分红，今年已有预案，预测派息日和股权登记日,0.1,0.06316552048963806,0.0,2019-04-19 00:00:00,,,True
68,000999.SZ,华润三九,去年有分红，今年已有预案，预测派息日和股权登记日,0.39,0.20016813756148882,0.0,2019-03-14 00:00:00,,,True
77,600258.SH,首旅酒店,去年有分红，今年已有预案，预测派息日和股权登记日,0.11,0.07045843709478984,0.0,2019-04-18 00:00:00,,,True
86,601068.SH,中铝国际,去年无分红，今年已有预案，预测派息日和股权登记日,0.031,0.004144763657462598,0.0,2019-03-29 00:00:00,,,True
88,600179.SH,安通控股,去年有分红，今年无预案无公告，预测分红情况,0.05750570530094924,0.04989148109044638,,,,,True
98,000829.SZ,天音控股,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
101,300274.SZ,阳光电源,去年有分红，今年已有预案，预测派息日和股权登记日,0.06,0.0860085861119097,0.0,2019-03-30 00:00:00,,,True
113,601100.SH,恒立液压,去年有分红，今年已有预案，预测派息日和股权登记日,0.3,0.10507269032750272,0.0,2019-04-23 00:00:00,,,True
114,002470.SZ,金正大,去年有分红，今年无预案无公告，预测分红情况,0.01531057385256824,0.032056878866873494,,,,,True
123,002004.SZ,华邦健康,去年有分红，今年已有预案，预测派息日和股权登记日,0.22,0.45114959893416073,0.0,2019-04-11 00:00:00,,,True
124,002491.SZ,通鼎互联,去年有分红，今年已有预案，预测派息日和股权登记日,0.05,0.04943111724949377,0.0,2019-04-25 00:00:00,,,True
128,000426.SZ,兴业矿业,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
130,603077.SH,和邦生物,去年有分红，今年无预案无公告，预测分红情况,0.021566949779204744,0.14536915248805876,,,,,True
132,300244.SZ,迪安诊断,去年有分红，今年已有预案，预测派息日和股权登记日,0.025,0.011650819309044547,0.0,2019-03-30 00:00:00,,,True
134,600267.SH,海正药业,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
135,002707.SZ,众信旅游,去年有分红，今年已有预案，预测派息日和股权登记日,0.023,0.015627557661253923,0.0,2019-04-23 00:00:00,,,True
136,002390.SZ,信邦制药,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
147,600881.SH,亚泰集团,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
155,002176.SZ,江特电机,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
166,002434.SZ,万里扬,去年有分红，今年已有预案，预测派息日和股权登记日,0.15,0.10487409933065368,0.0,2019-04-23 00:00:00,,,True
177,600699.SH,均胜电子,去年有分红，今年无预案无公告，预测分红情况,0.7141558768956999,0.6007024182024223,,,,,True
186,600763.SH,通策医疗,去年有分红，今年无预案无公告，预测分红情况,0.0465411100026912,0.011497295589428913,,,,,True
189,600166.SH,福田汽车,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
190,600079.SH,人福医药,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
195,600350.SH,山东高速,去年有分红，今年已有预案，预测派息日和股权登记日,0.221,0.40883029702053664,0.0,2019-03-29 00:00:00,,,True
199,002431.SZ,棕榈股份,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
201,600410.SH,华胜天成,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
204,002941.SZ,新疆交建,去年无分红，今年已有预案，预测派息日和股权登记日,0.145,0.013987249874221695,0.0,2019-04-24 00:00:00,,,True
206,603888.SH,新华网,去年有分红，今年已有预案，预测派息日和股权登记日,0.248,0.06890591206834856,0.0,2019-04-18 00:00:00,,,True
214,601118.SH,海南橡胶,去年无分红，今年已有预案，预测派息日和股权登记日,0.011,0.02412824306729482,0.0,2019-04-12 00:00:00,,,True
215,000712.SZ,锦龙股份,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
224,603056.SH,德邦股份,去年有分红，今年已有预案，预测派息日和股权登记日,0.219,0.0872022421862321,0.0,2019-04-04 00:00:00,,,True
229,600717.SH,天津港,去年有分红，今年已有预案，预测派息日和股权登记日,0.108,0.11643388927692555,0.2,2019-03-23 00:00:00,,,True
230,600416.SH,湘电股份,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
231,002426.SZ,胜利精密,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
238,600859.SH,王府井,去年有分红，今年已有预案，预测派息日和股权登记日,0.47,0.18380519585621166,0.0,2019-03-23 00:00:00,,,True
239,601928.SH,凤凰传媒,去年有分红，今年已有预案，预测派息日和股权登记日,0.3,0.623274668969302,0.0,2019-04-26 00:00:00,,,True
254,600064.SH,南京高科,去年有分红，今年已有预案，预测派息日和股权登记日,0.25,0.2878983782481605,0.0,2019-04-12 00:00:00,,,True
256,600201.SH,生物股份,去年有分红，今年已有预案，预测派息日和股权登记日,0.35,0.49908086077234254,0.0,2019-04-29 00:00:00,,,True
266,002948.SZ,青岛银行,去年无分红，今年已有预案，预测派息日和股权登记日,0.2,0.13011948851886487,0.0,2019-03-30 00:00:00,,,True
267,000980.SZ,众泰汽车,去年有分红，今年无预案无公告，预测分红情况,0.00925341194809774,0.011915544075163962,,,,,True
270,002517.SZ,恺英网络,去年有分红，今年无预案无公告，预测分红情况,0.0011782461887229205,0.002500632481350272,,,,,True
273,603766.SH,隆鑫通用,去年有分红，今年无预案无公告，预测分红情况,0.3273824502717494,0.4278020559366961,,,,,True
275,002681.SZ,奋达科技,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
280,000826.SZ,启迪桑德,去年有分红，今年已有预案，预测派息日和股权登记日,0.03,0.027864899175195412,0.0,2019-04-23 00:00:00,,,True
284,600435.SH,北方导航,去年有分红，今年无预案无公告，预测分红情况,0.04679432941408999,0.06422919383101931,,,,,True
289,000513.SZ,丽珠集团,去年有分红，今年已有预案，预测派息日和股权登记日,1.2,0.45673648691812585,0.3,2019-03-28 00:00:00,,,True
292,000686.SZ,东北证券,去年有分红，今年已有预案，预测派息日和股权登记日,0.1,0.18456272458660267,0.0,2019-04-11 00:00:00,,,True
295,600280.SH,中央商场,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
297,002038.SZ,双鹭药业,去年有分红，今年已有预案，预测派息日和股权登记日,0.3,0.1638908514465781,0.5,2019-04-24 00:00:00,,,True
301,601699.SH,潞安环能,去年有分红，今年已有预案，预测派息日和股权登记日,0.268,0.38390934534308896,0.0,2019-03-28 00:00:00,,,True
309,600418.SH,江淮汽车,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
311,601179.SH,中国西电,去年有分红，今年已有预案，预测派息日和股权登记日,0.034,0.09087966979963143,0.0,2019-04-02 00:00:00,,,True
313,002665.SZ,首航节能,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
317,300324.SZ,旋极信息,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
319,002127.SZ,南极电商,去年有分红，今年无预案无公告，预测分红情况,0.0953505294885851,0.19469979400392518,,,,,True
334,600664.SH,哈药股份,去年有分红，今年无预案无公告，预测分红情况,0.06119704217180517,0.12158936786467872,,,,,True
335,601966.SH,玲珑轮胎,去年有分红，今年已有预案，预测派息日和股权登记日,0.3,0.18906732551431876,0.0,2019-04-19 00:00:00,,,True
343,600845.SH,宝信软件,去年有分红，今年已有预案，预测派息日和股权登记日,0.382,0.12230032987849407,0.3,2019-04-13 00:00:00,,,True
345,601168.SH,西部矿业,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
347,601689.SH,拓普集团,去年无分红，今年已有预案，预测派息日和股权登记日,0.412,0.1547233194525178,0.45,2019-04-19 00:00:00,,,True
349,600862.SH,中航高科,去年无分红，今年已有预案，预测派息日和股权登记日,0.11,0.08084663263726594,0.0,2019-03-19 00:00:00,,,True
359,600582.SH,天地科技,去年有分红，今年已有预案，预测派息日和股权登记日,0.05,0.10495092864444829,0.0,2019-03-29 00:00:00,,,True
360,002509.SZ,天广中茂,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
362,300266.SZ,兴源环境,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
365,600584.SH,长电科技,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
367,601866.SH,中远海发,去年无分红，今年已有预案，预测派息日和股权登记日,0.033,0.21287130932345572,0.0,2019-03-30 00:00:00,,,True
370,600782.SH,新钢股份,去年有分红，今年已有预案，预测派息日和股权登记日,0.2,0.40946609533086975,0.0,2019-04-23 00:00:00,,,True
372,000536.SZ,华映科技,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
376,603885.SH,吉祥航空,去年有分红，今年无预案无公告，预测分红情况,0.20462033120175008,0.14769803545623955,,,,,True
386,300315.SZ,掌趣科技,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
392,002129.SZ,中环股份,去年有分红，今年已有预案，预测派息日和股权登记日,0.03,0.06518866977086904,0.0,2019-03-30 00:00:00,,,True
395,000807.SZ,云铝股份,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
397,300207.SZ,欣旺达,去年有分红，今年已有预案，预测派息日和股权登记日,0.13,0.15945277852730844,0.0,2019-04-19 00:00:00,,,True
399,002249.SZ,大洋电机,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
404,300199.SZ,翰宇药业,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
406,600694.SH,大商股份,去年有分红，今年无预案无公告，预测分红情况,1.0245359695055747,0.2716211726078007,,,,,True
414,002500.SZ,山西证券,去年有分红，今年已有预案，预测派息日和股权登记日,0.05,0.10991219558807228,0.0,2019-04-23 00:00:00,,,True
417,600549.SH,厦门钨业,去年有分红，今年已有预案，预测派息日和股权登记日,0.15,0.1528173167715116,0.0,2019-04-13 00:00:00,,,True
418,600874.SH,创业环保,去年无分红，今年已有预案，预测派息日和股权登记日,0.106,0.059226281037000464,0.0,2019-03-28 00:00:00,,,True
429,000400.SZ,许继电气,去年有分红，今年已有预案，预测派息日和股权登记日,0.048,0.03652374361802448,0.0,2019-03-29 00:00:00,,,True
442,600155.SH,华创阳安,去年有分红，今年无预案无公告，预测分红情况,0.05480798059593643,0.048036477709900494,,,,,True
443,300027.SZ,华谊兄弟,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
445,002131.SZ,利欧股份,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
452,000089.SZ,深圳机场,去年有分红，今年已有预案，预测派息日和股权登记日,0.086,0.113716579417149,0.0,2019-03-30 00:00:00,,,True
453,601016.SH,节能风电,去年有分红，今年已有预案，预测派息日和股权登记日,0.0464,0.12844294536306763,0.0,2019-03-29 00:00:00,,,True
