,股票代码,股票名称,状态,税前派息,分红点数,每股转送,预案公告日,股权登记日,派息日,是否预测
181,603858.SH,步长制药,去年有分红，今年已有预案，预测派息日和股权登记日,1.614,0.21947317889488072,0.3,2019-04-26 00:00:00,2019-08-15 00:00:00,2019-08-16 00:00:00,True
276,600999.SH,招商证券,去年有分红，今年已有预案，预测派息日和股权登记日,0.264,0.20913658133077262,0.0,2019-03-29 00:00:00,2019-08-15 00:00:00,2019-08-16 00:00:00,True
128,600031.SH,三一重工,去年有分红，今年已有预案，预测派息日和股权登记日,0.26,0.41862898358990436,0.0,2019-04-01 00:00:00,2019-08-19 00:00:00,2019-08-20 00:00:00,True
112,601377.SH,兴业证券,去年有分红，今年已有预案，预测派息日和股权登记日,0.05,0.06839491708737823,0.0,2019-04-03 00:00:00,2019-08-20 00:00:00,2019-08-21 00:00:00,True
242,000002.SZ,万科A,去年有分红，今年已有预案，预测派息日和股权登记日,1.045102,1.6420548504905799,0.0,2019-03-26 00:00:00,2019-08-21 00:00:00,2019-08-22 00:00:00,True
269,600009.SH,上海机场,去年有分红，今年已有预案，预测派息日和股权登记日,0.66,0.17780394622371426,0.0,2019-03-23 00:00:00,2019-08-21 00:00:00,2019-08-22 00:00:00,True
151,000157.SZ,中联重科,去年有分红，今年已有预案，预测派息日和股权登记日,0.25,0.32903698373245954,0.0,2019-03-30 00:00:00,2019-08-22 00:00:00,2019-08-23 00:00:00,True
255,600030.SH,中信证券,去年有分红，今年已有预案，预测派息日和股权登记日,0.35,0.8520627791036333,0.0,2019-03-22 00:00:00,2019-08-22 00:00:00,2019-08-23 00:00:00,True
281,601727.SH,上海电气,去年有分红，今年已有预案，预测派息日和股权登记日,0.06146,0.08056819791461528,0.0,2019-03-30 00:00:00,2019-08-26 00:00:00,2019-08-27 00:00:00,True
171,601318.SH,中国平安,去年有分红，今年金额未满，预测仍将分红,1.4239388687225434,4.558277673926687,,,2019-09-04 00:00:00,2019-09-05 00:00:00,True
104,600028.SH,中国石化,去年有分红，今年金额未满，预测仍将分红,0.3612618296529969,1.4754500734763116,,,2019-09-10 00:00:00,2019-09-11 00:00:00,True
101,601238.SH,广汽集团,去年有分红，今年已有预案，预测派息日和股权登记日,0.28,0.07702306942146028,0.0,2019-03-30 00:00:00,2019-09-12 00:00:00,2019-09-16 00:00:00,True
102,601238.SH,广汽集团,去年有分红，今年金额未满，预测仍将分红,0.19827481959138282,0.054541911406837826,,,2019-09-12 00:00:00,2019-09-16 00:00:00,True
219,601857.SH,中国石油,去年有分红，今年金额未满，预测仍将分红,0.19918897518719716,0.8724796876966672,,,2019-09-19 00:00:00,2019-09-20 00:00:00,True
82,601877.SH,正泰电器,去年有分红，今年金额未满，预测仍将分红,0.4243204473880363,0.13536562354560983,,,2019-09-25 00:00:00,2019-09-26 00:00:00,True
81,601877.SH,正泰电器,去年有分红，今年已有预案，预测派息日和股权登记日,0.6,0.19141046496185385,0.0,2019-04-26 00:00:00,2019-09-25 00:00:00,2019-09-26 00:00:00,True
183,600346.SH,恒力股份,去年有分红，今年已有预案，预测派息日和股权登记日,0.3,0.13413478700367812,0.4,2019-04-10 00:00:00,2019-09-26 00:00:00,2019-09-27 00:00:00,True
195,000627.SZ,天茂集团,去年有分红，今年无预案无公告，预测分红情况,0.025426384554257574,0.018216481460080418,,,2019-10-11 00:00:00,2019-10-11 00:00:00,True
238,601216.SH,君正集团,去年有分红，今年无预案无公告，预测分红情况,0.14884324154833642,0.14574999575670053,,,2019-10-21 00:00:00,2019-10-21 00:00:00,True
280,000338.SZ,潍柴动力,去年有分红，今年金额未满，预测仍将分红,0.25571684348418267,0.3395581735774229,,,2019-10-21 00:00:00,2019-10-22 00:00:00,True
70,600660.SH,福耀玻璃,去年有分红，今年金额未满，预测仍将分红,0.8363921361711288,0.36888998098735987,,,2019-10-22 00:00:00,2019-10-23 00:00:00,True
74,002032.SZ,苏泊尔,去年有分红，今年金额未满，预测仍将分红,0.44695971541266033,0.021528735932076316,,,2019-10-24 00:00:00,2019-10-25 00:00:00,True
6,002602.SZ,世纪华通,去年有分红，今年已有预案，预测派息日和股权登记日,0.1,0.03153234673157979,0.0,2017-10-30 00:00:00,2019-10-29 00:00:00,2019-10-30 00:00:00,True
149,600390.SH,五矿资本,去年有分红，今年无预案无公告，预测分红情况,0.20974366971842676,0.02537212483516477,,,2019-10-30 00:00:00,2019-10-30 00:00:00,True
289,601688.SH,华泰证券,去年有分红，今年已有预案，预测派息日和股权登记日,0.3,0.2838797539224834,0.0,2019-03-30 00:00:00,2019-11-13 00:00:00,2019-11-14 00:00:00,True
243,601066.SH,中信建投,去年有分红，今年已有预案，预测派息日和股权登记日,0.18,0.02799392424277655,0.0,2019-03-19 00:00:00,2019-12-02 00:00:00,2019-12-03 00:00:00,True
168,000895.SZ,双汇发展,去年有分红，今年金额未满，预测仍将分红,1.7276378351340538,0.5162512765906481,,,2019-12-05 00:00:00,2019-12-06 00:00:00,True
180,600705.SH,中航资本,去年有分红，今年无预案无公告，预测分红情况,0.04047198118583762,0.06535068249866023,,,2019-12-27 00:00:00,2019-12-27 00:00:00,True
8,603260.SH,合盛硅业,去年有分红，今年已有预案，预测派息日和股权登记日,0.82,0.025046701080894778,0.4,2019-04-23 00:00:00,,,True
16,600221.SH,海航控股,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
30,001979.SZ,招商蛇口,去年有分红，今年已有预案，预测派息日和股权登记日,0.78,0.5514265674617158,0.0,2019-03-19 00:00:00,,,True
48,300413.SZ,芒果超媒,去年有分红，今年无预案无公告，预测分红情况,0.31896002834800524,0.020638027774711337,,,,,True
55,600018.SH,上港集团,去年有分红，今年已有预案，预测派息日和股权登记日,0.154,0.17131261970117706,0.0,2019-03-28 00:00:00,,,True
58,300024.SZ,机器人,去年有分红，今年无预案无公告，预测分红情况,0.0523679684010835,0.019780487520135833,,,,,True
66,002673.SZ,西部证券,去年有分红，今年已有预案，预测派息日和股权登记日,0.058,0.02952488554616894,0.0,2019-04-26 00:00:00,,,True
97,600170.SH,上海建工,去年有分红，今年已有预案，预测派息日和股权登记日,0.135,0.21183471681567098,0.0,2019-03-29 00:00:00,,,True
99,600900.SH,长江电力,去年有分红，今年已有预案，预测派息日和股权登记日,0.68,1.7735846555916432,0.0,2019-04-30 00:00:00,,,True
125,002456.SZ,欧菲光,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
126,601319.SH,中国人保,去年无分红，今年已有预案，预测派息日和股权登记日,0.0457,0.018246211044362737,0.0,2019-03-23 00:00:00,,,True
130,601298.SH,青岛港,去年无分红，今年已有预案，预测派息日和股权登记日,0.3797,0.0516523489646766,0.0,2019-03-29 00:00:00,,,True
132,601555.SH,东吴证券,去年有分红，今年已有预案，预测派息日和股权登记日,0.09,0.0649393576434,0.0,2019-04-20 00:00:00,,,True
138,002230.SZ,科大讯飞,去年有分红，今年无预案无公告，预测分红情况,0.1263329348131475,0.05535543834987637,,,,,True
140,601577.SH,长沙银行,去年无分红，今年已有预案，预测派息日和股权登记日,0.28,0.030918042083823764,0.0,2019-03-25 00:00:00,,,True
142,600068.SH,葛洲坝,去年有分红，今年已有预案，预测派息日和股权登记日,0.18,0.14606290717630244,0.0,2019-03-30 00:00:00,,,True
143,600100.SH,同方股份,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
157,600011.SH,华能国际,去年有分红，今年已有预案，预测派息日和股权登记日,0.1,0.13727552765609638,0.0,2019-03-20 00:00:00,,,True
158,300408.SZ,三环集团,去年有分红，今年已有预案，预测派息日和股权登记日,0.25,0.0820919805803632,0.0,2019-04-20 00:00:00,,,True
161,601828.SH,美凯龙,去年有分红，今年已有预案，预测派息日和股权登记日,0.27,0.03500505894979334,0.0,2019-03-28 00:00:00,,,True
169,600219.SH,南山铝业,去年有分红，今年已有预案，预测派息日和股权登记日,0.05,0.10576047072746694,0.0,2019-04-17 00:00:00,,,True
182,002460.SZ,赣锋锂业,去年有分红，今年已有预案，预测派息日和股权登记日,0.3,0.07049185368851013,0.0,2019-03-29 00:00:00,,,True
184,603259.SH,药明康德,去年无分红，今年已有预案，预测派息日和股权登记日,0.58,0.05696541164664305,0.4,2019-03-23 00:00:00,,,True
189,600436.SH,片仔癀,去年有分红，今年已有预案，预测派息日和股权登记日,0.6,0.05360209665204947,0.0,2019-04-13 00:00:00,,,True
194,000627.SZ,天茂集团,去年有分红，今年无预案无公告，预测分红情况,0.008475461518085859,0.006072160486693473,,,,,True
202,601360.SH,三六零,去年有分红，今年已有预案，预测派息日和股权登记日,0.053,0.004177799078078208,0.0,2019-04-16 00:00:00,,,True
205,600998.SH,九州通,去年有分红，今年已有预案，预测派息日和股权登记日,0.1,0.02251057797559134,0.0,2019-04-26 00:00:00,,,True
208,002625.SZ,光启技术,去年有分红，今年无预案无公告，预测分红情况,0.01001440637796931,0.001328289857949992,,,,,True
218,601857.SH,中国石油,去年有分红，今年已有预案，预测派息日和股权登记日,0.09,0.394214447957796,0.0,2019-03-22 00:00:00,,,True
228,600297.SH,广汇汽车,去年有分红，今年已有预案，预测派息日和股权登记日,0.015,0.014866618998084797,0.0,2019-04-24 00:00:00,,,True
230,600519.SH,贵州茅台,去年有分红，今年已有预案，预测派息日和股权登记日,14.539,2.0963042606155438,0.0,2019-03-29 00:00:00,,,True
232,600547.SH,山东黄金,去年有分红，今年已有预案，预测派息日和股权登记日,0.1,0.023665136236585803,0.4,2019-03-29 00:00:00,,,True
234,002304.SZ,洋河股份,去年有分红，今年已有预案，预测派息日和股权登记日,3.2,0.565789507977638,0.0,2019-04-30 00:00:00,,,True
258,600516.SH,方大炭素,去年有分红，今年无预案无公告，预测分红情况,1.524540723095696,0.49827082466034184,,,,,True
265,600816.SH,安信信托,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
267,600340.SH,华夏幸福,去年有分红，今年已有预案，预测派息日和股权登记日,1.2,0.6226617733133836,0.0,2019-04-20 00:00:00,,,True
271,002252.SZ,上海莱士,去年有分红，今年无预案无公告，预测分红情况,0,0,,,,,True
291,300124.SZ,汇川技术,去年有分红，今年已有预案，预测派息日和股权登记日,0.2,0.06649510513299652,0.0,2019-04-16 00:00:00,,,True
295,600061.SH,国投资本,去年有分红，今年已有预案，预测派息日和股权登记日,0.081,0.03701194338047599,0.0,2019-03-29 00:00:00,,,True
297,603993.SH,洛阳钼业,去年有分红，今年已有预案，预测派息日和股权登记日,0.11,0.27634768762381495,0.0,2019-03-29 00:00:00,,,True
