,index_code,code,date,free_shares,close,total_shares,free_shares_pct,revised_free_shares_pct,revised_free_shares_value,weight
250,000300.SH,600516.SH,20190603,104153.9386,17.26,180739.3378,0.576266019,0.6,1871736.582,0.1504109
251,000300.SH,300433.SZ,20190603,90887.2158,6.85,392681.6873,0.231452647,0.3,806960.8674,0.0648466
252,000300.SH,600176.SH,20190603,201152.4115,9.02,350230.6849,0.574342627,0.6,1895448.467,0.1523164
253,000300.SH,600637.SH,20190603,186458.8672,10.08,343273.0102,0.543179515,0.6,2076115.166,0.1668346
254,000300.SH,601618.SH,20190603,620921.907,3,2072361.917,0.2996204,0.3,1865125.725,0.1498797
255,000300.SH,600438.SH,20190603,188394.9705,14.8,388237.222,0.485257363,0.5,2872955.443,0.2308679
256,000300.SH,601818.SH,20190603,1579127.942,3.89,5248930.046,0.300847588,0.4,8167335.151,0.656319
257,000300.SH,600816.SH,20190603,200942.7204,5.05,546913.7919,0.367412055,0.4,1104765.86,0.0887779
258,000300.SH,603833.SH,20190603,9210.8143,117.66,42019.1551,0.219205129,0.3,1483192.137,0.1191878
259,000300.SH,600340.SH,20190603,171945.0756,29.4,300259.1709,0.572655533,0.6,5296571.775,0.4256273
260,000300.SH,002007.SZ,20190603,49712.6584,42.93,93537.268,0.531474347,0.6,2409332.949,0.1936116
261,000300.SH,600009.SH,20190603,90078.0553,69.65,192695.8448,0.467462365,0.5,6710632.795,0.5392598
262,000300.SH,002010.SZ,20190603,115214.1651,7.47,325781.4678,0.353654755,0.4,973435.0258,0.0782243
263,000300.SH,002252.SZ,20190603,165307.0369,6.87,497462.2099,0.332300693,0.4,1367026.153,0.1098529
264,000300.SH,002475.SZ,20190603,225439.8427,21.78,411461.6722,0.547899982,0.6,5376981.132,0.4320889
265,000300.SH,600188.SH,20190603,69271.0077,10.33,491201.6,0.141023579,0.15,761116.8792,0.0611626
266,000300.SH,000671.SZ,20190603,147815.7379,6.04,405007.3315,0.364970524,0.4,978497.7129,0.0786311
267,000300.SH,000656.SZ,20190603,207339.1537,6.4,533971.5816,0.388296233,0.4,1366967.249,0.1098481
268,000300.SH,600999.SH,20190603,233003.2992,15.44,669940.9329,0.34779678,0.4,4137555.202,0.3324898
269,000300.SH,601901.SH,20190603,402085.1679,7.18,823210.1395,0.488435636,0.5,2955324.401,0.2374869
270,000300.SH,600066.SH,20190603,130319.6908,12.21,221393.9223,0.588632648,0.6,1621931.875,0.1303368
271,000300.SH,000338.SZ,20190603,416893.4073,11.53,793387.3895,0.525460088,0.6,5488653.961,0.4410628
272,000300.SH,601727.SH,20190603,331367.03,5.28,1501880.983,0.22063468,0.3,2378979.477,0.1911724
273,000300.SH,601211.SH,20190603,432351.2878,16.04,890794.7954,0.485354528,0.5,7144174.259,0.5740988
274,000300.SH,000100.SZ,20190603,1026824.527,3.29,1354964.851,0.757823737,0.8,3566267.487,0.2865817
275,000300.SH,002945.SZ,20190603,27000,12.39,270000,0.1,0.1,334530,0.0268825
276,000300.SH,600019.SH,20190603,781876.5454,6.38,2227613.408,0.350992925,0.4,5684869.416,0.4568305
277,000300.SH,600886.SH,20190603,279101.2911,7.95,678602.3347,0.411288433,0.5,2697444.28,0.2167639
278,000300.SH,600487.SH,20190603,132109.6577,15.85,190368.5822,0.693967755,0.7,2112139.42,0.1697294
279,000300.SH,600050.SH,20190603,789710.7974,6.09,3104096.769,0.254409207,0.3,5671184.796,0.4557308
280,000300.SH,601688.SH,20190603,324904.7506,18.82,825150,0.393752349,0.4,6211729.2,0.4991684
281,000300.SH,000415.SZ,20190603,174010.5805,3.82,618452.1282,0.281364672,0.3,708746.1389,0.0569541
282,000300.SH,300124.SZ,20190603,102165.5414,22.38,166196.446,0.614727594,0.7,2603633.523,0.2092254
283,000300.SH,002410.SZ,20190603,66074.0125,27.83,112655.1939,0.586515457,0.6,1881116.428,0.1511647
284,000300.SH,000938.SZ,20190603,70576.7491,28.36,204291.4196,0.345470942,0.4,2317481.864,0.1862305
285,000300.SH,000625.SZ,20190603,193728.585,6.96,480264.8511,0.403378645,0.5,1671321.682,0.1343058
286,000300.SH,600061.SH,20190603,130044.0809,12.44,422712.9727,0.307641566,0.4,2103419.752,0.1690287
287,000300.SH,002468.SZ,20190603,27514.3278,24.16,153080.2166,0.179737973,0.2,739683.6066,0.0594402
288,000300.SH,603993.SH,20190603,700277.2183,3.98,2159924.058,0.324213815,0.4,3438599.101,0.2763224
289,000300.SH,601138.SH,20190603,111788.9707,13.38,1984448.357,0.056332517,0.06,1593115.141,0.1280212
290,000300.SH,600015.SH,20190603,532094.9437,7.53,1538722.398,0.345803079,0.4,4634631.864,0.3724344
291,000300.SH,600177.SH,20190603,219128.0465,9.49,358144.7353,0.611842155,0.7,2379155.477,0.1911866
292,000300.SH,601229.SH,20190603,509062.2453,11.38,1092809.9,0.465828728,0.5,6218088.331,0.4996794
293,000300.SH,603160.SH,20190603,10957.3816,113.9,45600.6269,0.240290153,0.3,1558173.421,0.1252133
294,000300.SH,002120.SZ,20190603,35386.7518,39.08,171276.4576,0.206606047,0.3,2008045.189,0.1613645
295,000300.SH,601669.SH,20190603,637323.1048,4.9,1529903.502,0.416577323,0.5,3748263.581,0.3012067
296,000300.SH,000553.SZ,20190603,34892.95,10.72,244655.3582,0.142620829,0.15,393405.816,0.0316137
297,000300.SH,601600.SH,20190603,567107.7503,3.9,1702267.295,0.333148473,0.4,2655536.98,0.2133963
298,000300.SH,000898.SZ,20190603,164044.478,5.1,723480.7847,0.226743379,0.3,1106925.601,0.0889514
299,000300.SH,600583.SH,20190603,198880.9938,5.71,442135.48,0.449819123,0.5,1262296.795,0.1014369
